order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,payment_type,payment_installments,payment_value,shipping_cost
2cbdf8af-c2df-4cc1-a698-76c51765b76d,8cbb1190-5b1e-47a0-aea5-12ec8c809295,shipped,2023-01-12 18:00:00,2023-01-12 18:27:00,2023-01-15 18:27:00,2023-01-16 18:27:00,2023-01-21 18:00:00,paypal,4,398.56,8.9
4c7fecaf-4a8f-4e36-8269-3679fd703493,5606e05e-fe56-474d-b515-6dc5c6c951d3,shipped,2023-03-30 16:00:00,2023-03-30 16:35:00,2023-04-01 16:35:00,2023-04-06 16:35:00,2023-04-09 16:00:00,voucher,3,261.01,16.32
88cee15d-41ab-4b7b-b74f-c6cb20ec60a5,51adf81e-fa66-42d9-a48d-09174a93fb6e,processing,2023-08-21 04:00:00,2023-08-21 04:55:00,2023-08-23 04:55:00,2023-08-24 04:55:00,2023-08-31 04:00:00,voucher,2,189.52,5.32
2999141f-2c28-4b2f-830b-d90fde60897d,c32e0de1-0858-4302-aea6-07d824c9df11,delivered,2023-07-16 08:00:00,2023-07-16 08:50:00,2023-07-19 08:50:00,2023-07-20 08:50:00,2023-07-22 08:00:00,voucher,2,383.39,13.86
a9deb668-8e14-4970-9360-93c788c44273,b28b6da2-3c4e-447b-830d-9e5b1e996366,invoiced,2023-11-30 23:00:00,2023-11-30 23:23:00,2023-12-03 23:23:00,2023-12-05 23:23:00,2023-12-06 23:00:00,debit_card,4,129.15,9.26
73652e9b-5df1-47a9-b942-b49c76dd8e7b,e8b99b7a-e6ad-4f14-ba83-3e8fd7bcef5d,shipped,2023-01-05 19:00:00,2023-01-05 19:01:00,2023-01-08 19:01:00,2023-01-09 19:01:00,2023-01-13 19:00:00,debit_card,5,169.33,17.39
14ae64ea-5fe3-4076-9bfc-26f6bc257528,063e4d34-6165-428c-b982-b86fc567e774,invoiced,2023-03-10 11:00:00,2023-03-10 11:17:00,2023-03-11 11:17:00,2023-03-12 11:17:00,2023-03-17 11:00:00,credit_card,6,109.05,17.71
cb1939f3-08b4-4cd3-a1dd-960c8745227a,cd799d86-8d0a-46fd-a601-69f2602fb81b,delivered,2023-12-01 11:00:00,2023-12-01 11:29:00,2023-12-03 11:29:00,2023-12-05 11:29:00,2023-12-04 11:00:00,voucher,3,125.18,5.99
7733ae51-ee0a-45df-a9f6-dc6fe8ac3149,58ae003c-0985-4f49-bc2b-1e424df2c13c,processing,2023-12-27 08:00:00,2023-12-27 08:07:00,2023-12-30 08:07:00,2024-01-01 08:07:00,2024-01-01 08:00:00,voucher,3,30.25,19.97
47f5b473-2d65-4fa0-b8fd-9efde7410630,6ab6287b-f4f0-4f27-ab18-c1530774aecb,delivered,2023-01-31 19:00:00,2023-01-31 19:31:00,2023-02-03 19:31:00,2023-02-08 19:31:00,2023-02-07 19:00:00,credit_card,6,86.46,18.85
95851db3-96a9-439d-8adb-34aca74f2e37,bf5f6043-c526-4a10-aa53-bef379074dd2,invoiced,2023-01-15 18:00:00,2023-01-15 18:47:00,2023-01-18 18:47:00,2023-01-23 18:47:00,2023-01-25 18:00:00,debit_card,6,272.51,10.85
d6517697-f03e-483f-87b6-4664bd8a7780,f42f418b-b0a2-4d26-a9a5-d77cb503746e,shipped,2023-07-11 02:00:00,2023-07-11 02:32:00,2023-07-13 02:32:00,2023-07-15 02:32:00,2023-07-16 02:00:00,voucher,1,547.16,8.98
da9c8f09-7e55-4bd4-b2df-78e0b3e39aec,80076553-fb42-49ba-bed8-37fa9acd400e,processing,2023-11-15 01:00:00,2023-11-15 01:03:00,2023-11-16 01:03:00,2023-11-19 01:03:00,2023-11-24 01:00:00,paypal,1,73.95,15.31
8c6f023b-ac5e-4017-8d64-d68bb0868a60,9e2c2b45-b307-4536-92ff-d188e2bfb219,shipped,2023-10-07 12:00:00,2023-10-07 12:29:00,2023-10-10 12:29:00,2023-10-12 12:29:00,2023-10-10 12:00:00,debit_card,1,292.46,5.48
6c52d4ff-70f3-401e-bf10-547c5634353f,e1c0e899-7f4d-4b5b-967f-24592f7f4fca,shipped,2023-02-05 18:00:00,2023-02-05 18:24:00,2023-02-06 18:24:00,2023-02-10 18:24:00,2023-02-08 18:00:00,credit_card,3,283.91,11.97
c6ff0ef1-5a0a-4594-b6b8-7186b8a860fb,44616b11-23a1-4e5c-b5ae-2e42b78a2a85,cancelled,2023-10-16 00:00:00,2023-10-16 00:02:00,2023-10-18 00:02:00,2023-10-20 00:02:00,2023-10-26 00:00:00,credit_card,2,173.13,16.29
21b65a83-d949-49fe-8821-797f57bc25ff,fbf2651e-e637-46aa-a774-d95f9c20078b,shipped,2023-02-17 03:00:00,2023-02-17 03:14:00,2023-02-20 03:14:00,2023-02-24 03:14:00,2023-02-20 03:00:00,paypal,1,308.11,14.83
f50b0d1a-6e87-4df8-baa7-1133018aa200,661a9940-d2c2-4c18-b4d1-86a8a9802a11,cancelled,2023-06-11 22:00:00,2023-06-11 22:50:00,2023-06-13 22:50:00,2023-06-17 22:50:00,2023-06-15 22:00:00,paypal,1,285.07,13.54
8d70c1d3-cd45-4181-b520-1d2ec189e1c3,335a98ef-e9ed-4dee-867d-81f13d15a48c,shipped,2023-07-28 01:00:00,2023-07-28 01:10:00,2023-07-29 01:10:00,2023-08-01 01:10:00,2023-08-04 01:00:00,debit_card,2,60.69,10.41
37b13d08-a383-4861-ad4f-8f00ac219c75,268bf786-a2bf-4775-a409-48d7c379017a,shipped,2023-06-25 05:00:00,2023-06-25 05:14:00,2023-06-28 05:14:00,2023-07-01 05:14:00,2023-06-29 05:00:00,debit_card,6,235.96,18.71
15d1770c-f4dd-4748-98cf-19bad2731242,cecedfea-c32c-4022-8393-36ac75c6d29d,invoiced,2023-08-31 05:00:00,2023-08-31 05:25:00,2023-09-03 05:25:00,2023-09-04 05:25:00,2023-09-06 05:00:00,debit_card,4,305.31,14.62
953c0c01-6992-4982-8a0d-6c59ac6ec1d7,b28b6da2-3c4e-447b-830d-9e5b1e996366,invoiced,2023-02-10 20:00:00,2023-02-10 20:30:00,2023-02-13 20:30:00,2023-02-16 20:30:00,2023-02-13 20:00:00,debit_card,3,207.57,19.22
19e96021-e202-41bb-a478-06ffcebd9423,52cba45d-e572-42c8-9776-429f5e7b4586,shipped,2023-02-24 03:00:00,2023-02-24 03:37:00,2023-02-27 03:37:00,2023-02-28 03:37:00,2023-03-04 03:00:00,credit_card,2,382.82,17.08
66add9b8-d7b8-4666-b236-33441c96a769,6d34d44e-a6ce-4d4c-b53d-ea53a4cea227,processing,2023-07-31 08:00:00,2023-07-31 08:31:00,2023-08-03 08:31:00,2023-08-07 08:31:00,2023-08-09 08:00:00,debit_card,2,112.63,11.95
61b86318-583b-45b7-9b1f-cd926a4fa0bc,beb0210a-9ea6-4d50-8961-232487f2dae2,processing,2023-05-18 09:00:00,2023-05-18 09:30:00,2023-05-20 09:30:00,2023-05-21 09:30:00,2023-05-24 09:00:00,paypal,6,62.57,13.36
b294ae21-a867-4651-9abc-c2964161a4eb,be809a21-b8ce-445d-9e73-2a183b6dd5b2,delivered,2023-09-09 09:00:00,2023-09-09 09:40:00,2023-09-12 09:40:00,2023-09-14 09:40:00,2023-09-13 09:00:00,paypal,3,277.74,5.65
df4c63e3-a170-46f6-b522-c133faf5a8db,0c4c2768-99ff-4826-b662-858e78819532,shipped,2023-07-21 19:00:00,2023-07-21 19:47:00,2023-07-24 19:47:00,2023-07-26 19:47:00,2023-07-27 19:00:00,voucher,2,332.57,9.18
1ddba077-dc26-4cd0-99c1-32951c41f197,5ffd4d94-b96c-4c74-8f53-f9f474236bbf,delivered,2023-09-16 05:00:00,2023-09-16 05:08:00,2023-09-17 05:08:00,2023-09-22 05:08:00,2023-09-25 05:00:00,voucher,3,119.55,11.48
bdca9c92-a68c-4902-a9a7-413ade79b9fa,9b9a1dc0-e4c8-4450-a3c1-4b3816b03c7d,delivered,2023-03-27 06:00:00,2023-03-27 06:48:00,2023-03-30 06:48:00,2023-04-03 06:48:00,2023-04-01 06:00:00,credit_card,3,114.1,18.54
a1655ec5-2e7f-42a7-9f36-da25d69297da,9e2beafd-b993-41c9-abc6-44b5169cae43,shipped,2023-01-02 01:00:00,2023-01-02 01:02:00,2023-01-03 01:02:00,2023-01-08 01:02:00,2023-01-11 01:00:00,debit_card,3,243.74,16.16
a90c66d1-6ee7-47a1-891d-bda3d0ccc991,b7034dce-83b3-4162-9717-c5e43c14f384,delivered,2023-01-02 16:00:00,2023-01-02 16:34:00,2023-01-05 16:34:00,2023-01-10 16:34:00,2023-01-06 16:00:00,credit_card,3,106.02,6.79
6051923c-e39f-4652-b63b-c94d8b72cc9a,f4a97a5f-b22e-40ea-b8f5-fc11d8420d17,delivered,2023-07-16 18:00:00,2023-07-16 18:49:00,2023-07-19 18:49:00,2023-07-21 18:49:00,2023-07-22 18:00:00,debit_card,6,243.49,12.42
4ae91c0c-193d-4e9f-8cc1-59813df7d843,5ffd4d94-b96c-4c74-8f53-f9f474236bbf,processing,2023-08-24 23:00:00,2023-08-24 23:46:00,2023-08-27 23:46:00,2023-08-28 23:46:00,2023-09-02 23:00:00,credit_card,5,199.12,16.93
c9932ee8-0d2a-437d-8714-155ec19e660c,65281be4-1951-443b-8e39-34e8da50450a,processing,2023-08-06 15:00:00,2023-08-06 15:17:00,2023-08-08 15:17:00,2023-08-10 15:17:00,2023-08-09 15:00:00,credit_card,1,422.92,18.82
863ce138-7053-460d-83d4-8fbab4f32855,dea72cec-0c54-4c4c-9991-bc08e9bbf038,delivered,2023-05-06 14:00:00,2023-05-06 14:06:00,2023-05-07 14:06:00,2023-05-12 14:06:00,2023-05-10 14:00:00,voucher,1,258.67,14.93
9fdfd1bc-0df9-44eb-96c2-3af0ca8a6d32,52ad82ee-6912-439d-9164-31aca393f37c,processing,2023-06-08 04:00:00,2023-06-08 04:02:00,2023-06-09 04:02:00,2023-06-12 04:02:00,2023-06-11 04:00:00,credit_card,3,60.36,8.05
3b7ede54-d016-4404-a41b-54622e523237,6cf2826d-67a8-4b23-a4ec-f490487a5f24,delivered,2023-08-17 10:00:00,2023-08-17 10:25:00,2023-08-20 10:25:00,2023-08-25 10:25:00,2023-08-24 10:00:00,voucher,5,317.74,18.36
bd37300a-5de5-4802-88cf-57dd610824a1,508bed5f-e259-463a-9e87-c76a1dea3981,delivered,2023-02-18 01:00:00,2023-02-18 01:36:00,2023-02-19 01:36:00,2023-02-22 01:36:00,2023-02-21 01:00:00,debit_card,6,188.46,16.55
788cab2d-e771-462c-aa8c-3dd6bda473a7,7ae3a48b-e09a-473b-86d4-d8f91e618d23,shipped,2023-12-01 07:00:00,2023-12-01 07:33:00,2023-12-03 07:33:00,2023-12-08 07:33:00,2023-12-08 07:00:00,credit_card,2,243.39,19.41
9c8a865d-b226-4c8a-9be4-8ea1e467da23,beb0210a-9ea6-4d50-8961-232487f2dae2,delivered,2023-09-12 08:00:00,2023-09-12 08:45:00,2023-09-14 08:45:00,2023-09-16 08:45:00,2023-09-22 08:00:00,debit_card,3,60.39,14.56
e62ec04c-284b-4b50-b9e2-b7f1e404c23b,0bb54132-d436-4fb3-9bc0-98a4ae35fabf,shipped,2023-06-26 14:00:00,2023-06-26 14:02:00,2023-06-27 14:02:00,2023-06-30 14:02:00,2023-06-30 14:00:00,debit_card,5,255.26,6.42
de9960a3-8d8d-4900-9b72-6aa7079482ad,703da4e9-ccae-4603-99a9-9e845c3e2c79,delivered,2023-12-18 13:00:00,2023-12-18 13:05:00,2023-12-21 13:05:00,2023-12-23 13:05:00,2023-12-26 13:00:00,voucher,5,380.21,5.27
cc55e963-d40d-47c8-9aaa-96103c03cdc7,75ac8ea7-25a6-486f-923a-4536c5583b2f,shipped,2023-04-23 01:00:00,2023-04-23 01:17:00,2023-04-25 01:17:00,2023-04-29 01:17:00,2023-04-26 01:00:00,credit_card,1,197.57,6.92
8ebdf141-452e-49c1-8315-1c1e864a4700,9e45dd52-89fc-464d-bb22-d5d5c9e570b8,delivered,2023-01-16 02:00:00,2023-01-16 02:47:00,2023-01-19 02:47:00,2023-01-21 02:47:00,2023-01-22 02:00:00,debit_card,5,308.28,16.03
308bfa8c-d146-432e-86ae-aa6a8226ac28,e6ad1845-5bf7-4c37-887d-1d2054229bfc,cancelled,2023-09-30 22:00:00,2023-09-30 22:24:00,2023-10-01 22:24:00,2023-10-05 22:24:00,2023-10-09 22:00:00,paypal,3,492.33,8.37
9d6b9472-45ff-407d-bdec-2790727af900,4a18afeb-7f25-40c2-a6a1-4348bb7839ce,cancelled,2023-12-02 05:00:00,2023-12-02 05:58:00,2023-12-03 05:58:00,2023-12-07 05:58:00,2023-12-11 05:00:00,debit_card,6,133.13,9.5
f1b0ea66-7cbe-4124-bfe9-82f66895cdcd,20dfacf1-4a47-4cba-aeaa-ad7df1b965a3,cancelled,2023-05-02 00:00:00,2023-05-02 00:24:00,2023-05-04 00:24:00,2023-05-06 00:24:00,2023-05-09 00:00:00,paypal,2,235.31,8.89
0c8e1a50-5c2b-4ca8-93c7-67090a669f16,ea8f4751-929c-4a76-a75f-7d7460b70bc2,processing,2023-03-28 05:00:00,2023-03-28 05:21:00,2023-03-29 05:21:00,2023-03-31 05:21:00,2023-04-07 05:00:00,debit_card,4,177.36,11.8
6d362634-e0c8-4a4f-b362-e12c3f36866a,8c4d81ce-1190-4988-aad5-bdcdbc5aad4f,invoiced,2023-12-27 12:00:00,2023-12-27 13:00:00,2023-12-29 13:00:00,2024-01-02 13:00:00,2024-01-01 12:00:00,debit_card,3,338.01,19.75
87f46d14-82b8-4698-8697-43def18395dd,7e7d4b44-8480-4118-bbdb-a493dd751646,processing,2023-05-19 19:00:00,2023-05-19 19:19:00,2023-05-21 19:19:00,2023-05-25 19:19:00,2023-05-23 19:00:00,debit_card,5,74.47,5.9
9a14fc31-a97d-40d8-acdd-20aadb015d94,52cba45d-e572-42c8-9776-429f5e7b4586,invoiced,2023-02-25 16:00:00,2023-02-25 16:20:00,2023-02-28 16:20:00,2023-03-05 16:20:00,2023-03-07 16:00:00,voucher,2,137.78,6.88
ff49fe98-3f94-4e69-8439-f693e40c03d5,2bf2cc96-8fb4-4c43-8725-5720000e30b3,delivered,2023-06-07 23:00:00,2023-06-07 23:27:00,2023-06-10 23:27:00,2023-06-14 23:27:00,2023-06-12 23:00:00,credit_card,2,380.03,6.3
0c3fbaca-8479-49b7-91f0-728e464b77bc,80e049d2-9be0-4dd3-8024-b61117e2aa91,cancelled,2023-05-12 18:00:00,2023-05-12 18:51:00,2023-05-13 18:51:00,2023-05-14 18:51:00,2023-05-21 18:00:00,voucher,3,67.18,14.64
dac686e9-b92e-49ea-bb46-df983d87af5f,746462ea-aef4-4a0d-82f9-3eab4384f314,processing,2023-09-10 06:00:00,2023-09-10 06:35:00,2023-09-13 06:35:00,2023-09-14 06:35:00,2023-09-15 06:00:00,paypal,2,287.96,5.04
8f6d4237-19e7-47fc-8e2e-cc281ddaa141,c009a639-0125-419a-9862-9fbf1c8ef255,cancelled,2023-09-14 16:00:00,2023-09-14 16:52:00,2023-09-15 16:52:00,2023-09-16 16:52:00,2023-09-21 16:00:00,paypal,5,211.65,5.35
e1ca948b-b05a-4979-8914-6672b3c5cf74,7d8ebc1a-3ddb-4d40-b4b3-aab68f4ad2be,cancelled,2023-02-20 03:00:00,2023-02-20 03:03:00,2023-02-21 03:03:00,2023-02-22 03:03:00,2023-02-25 03:00:00,voucher,3,308.37,7.94
7904fa8f-6108-449e-b377-8ecfc30152a8,35d606b2-acc0-4285-aa6f-1b9bb991326b,delivered,2023-03-02 22:00:00,2023-03-02 22:26:00,2023-03-03 22:26:00,2023-03-06 22:26:00,2023-03-11 22:00:00,credit_card,2,119.55,12.45
9152c49b-c522-4b25-badf-8d0ab7cdd030,04ded946-a769-42c5-af03-3c310b882c8e,processing,2023-07-17 01:00:00,2023-07-17 01:04:00,2023-07-18 01:04:00,2023-07-20 01:04:00,2023-07-20 01:00:00,debit_card,1,323.53,13.92
04a68855-4637-4e01-b344-ea19841e11a8,4d4af492-07dc-46ae-b179-393c5997343e,delivered,2023-05-22 01:00:00,2023-05-22 01:01:00,2023-05-23 01:01:00,2023-05-26 01:01:00,2023-06-01 01:00:00,credit_card,2,409.7,6.6
0ec3a7cd-154f-4cb6-8f7f-64295d876516,92aed91a-ad78-4346-88d6-294fcd95d72d,processing,2023-08-01 01:00:00,2023-08-01 01:50:00,2023-08-04 01:50:00,2023-08-05 01:50:00,2023-08-10 01:00:00,debit_card,3,449.14,15.26
5b55a7cb-a136-4f7b-853f-e06272b67ff4,b47f369c-279c-4459-a19b-a104af1736d9,cancelled,2023-11-22 14:00:00,2023-11-22 14:53:00,2023-11-25 14:53:00,2023-11-28 14:53:00,2023-11-30 14:00:00,credit_card,6,51.9,6.81
47200f02-4af2-4aa8-abb3-2b0714761dc6,3455a99b-c7db-4df2-a194-f634f5ae7234,shipped,2023-06-22 16:00:00,2023-06-22 16:11:00,2023-06-25 16:11:00,2023-06-26 16:11:00,2023-06-25 16:00:00,paypal,2,391.69,13.37
a44824b5-e70d-4d62-9645-dd9822545f4a,1248d6ed-89b8-480d-8191-37e395b32cc4,invoiced,2023-11-03 01:00:00,2023-11-03 01:46:00,2023-11-04 01:46:00,2023-11-08 01:46:00,2023-11-07 01:00:00,paypal,1,252.42,11.4
56830b30-19f4-4508-bbf8-bd47a3c4283b,f4c91746-0b26-4b0a-8c1d-a898dfb0d366,shipped,2023-03-08 06:00:00,2023-03-08 06:44:00,2023-03-11 06:44:00,2023-03-16 06:44:00,2023-03-17 06:00:00,voucher,4,35.52,12.36
7c2bbfcd-35ae-4798-8445-269bc31f6beb,6f7cefc7-a34d-49a3-a92d-c929699328c0,cancelled,2023-04-27 01:00:00,2023-04-27 01:29:00,2023-04-29 01:29:00,2023-05-04 01:29:00,2023-05-01 01:00:00,credit_card,2,187.51,16.97
7a23fedb-c28c-4184-b197-ad229fa72172,0d915ae8-9d4d-407a-a5e5-a372255e43bb,cancelled,2023-08-27 16:00:00,2023-08-27 16:03:00,2023-08-28 16:03:00,2023-08-30 16:03:00,2023-09-03 16:00:00,voucher,2,191.23,16.98
ee3e7c7f-df3b-4c06-bf64-25c34053501b,b033df9d-d62d-4746-9966-7c8ff3bd1768,shipped,2023-03-25 03:00:00,2023-03-25 03:26:00,2023-03-28 03:26:00,2023-03-29 03:26:00,2023-04-03 03:00:00,paypal,5,230.06,10.29
acaa2145-7564-4bcd-b36e-9f18e8deecc1,bdc67317-6414-49b3-8df9-c895543c291b,invoiced,2023-08-15 21:00:00,2023-08-15 21:44:00,2023-08-17 21:44:00,2023-08-18 21:44:00,2023-08-24 21:00:00,credit_card,2,204.0,13.67
b8ca1ccc-50ee-450e-b47e-63db77526e93,d7dc3153-cf45-416a-a51c-7e8ef7f1a3fa,cancelled,2023-01-29 23:00:00,2023-01-29 23:08:00,2023-01-31 23:08:00,2023-02-03 23:08:00,2023-02-03 23:00:00,paypal,1,60.04,5.07
9c709d3f-83cd-4609-b216-815968bdaaae,beb1fb04-2310-42b8-ace7-469273f3f8b3,delivered,2023-11-29 16:00:00,2023-11-29 16:50:00,2023-12-01 16:50:00,2023-12-03 16:50:00,2023-12-06 16:00:00,debit_card,6,127.93,16.22
e91f9646-0950-4158-811e-5218a1494f13,728db673-84fd-4fb2-a00c-df07e5061e0b,shipped,2023-10-23 04:00:00,2023-10-23 04:19:00,2023-10-26 04:19:00,2023-10-29 04:19:00,2023-10-27 04:00:00,debit_card,1,69.64,5.15
b8b3c1f2-61e2-404f-8e37-960f40ea203f,3bc81663-f6b4-4c8d-ad3e-18da472a345c,delivered,2023-01-08 10:00:00,2023-01-08 10:55:00,2023-01-09 10:55:00,2023-01-10 10:55:00,2023-01-13 10:00:00,credit_card,3,361.31,18.67
2f5ad3f4-fc0a-45dd-8064-f7041a268780,0c5ad727-692a-44da-a44f-08cbdbc3b1de,processing,2023-07-18 22:00:00,2023-07-18 22:19:00,2023-07-20 22:19:00,2023-07-22 22:19:00,2023-07-24 22:00:00,voucher,2,62.81,9.65
52759898-0b6a-4219-8add-1a64a7212fd6,312fb123-c360-4592-8e90-ea72837d1fd9,delivered,2023-03-02 08:00:00,2023-03-02 08:59:00,2023-03-04 08:59:00,2023-03-08 08:59:00,2023-03-09 08:00:00,debit_card,4,459.98,12.58
f0b72774-5cdb-445c-8602-0f77c788974d,4dc1c41a-a40a-4d1c-9afb-f33dc655022f,processing,2023-06-22 10:00:00,2023-06-22 10:48:00,2023-06-23 10:48:00,2023-06-25 10:48:00,2023-06-26 10:00:00,paypal,4,69.94,9.94
9f74a8a9-0143-4ba9-a11d-ceb52e875567,9877e3d2-92df-452b-be42-a79e996da998,cancelled,2023-10-16 15:00:00,2023-10-16 15:33:00,2023-10-17 15:33:00,2023-10-20 15:33:00,2023-10-24 15:00:00,voucher,2,265.38,10.65
100a5060-400b-4a7e-b53b-6d15ca7cf74d,caeb6513-cc9a-4aa3-a23d-dae608229b9a,invoiced,2023-01-10 04:00:00,2023-01-10 04:19:00,2023-01-12 04:19:00,2023-01-16 04:19:00,2023-01-18 04:00:00,voucher,4,205.21,16.6
9c63de9c-f0e0-4d8a-a211-313b6ecb3101,7e7d4b44-8480-4118-bbdb-a493dd751646,delivered,2023-01-14 14:00:00,2023-01-14 14:14:00,2023-01-15 14:14:00,2023-01-20 14:14:00,2023-01-24 14:00:00,credit_card,3,89.53,10.76
e188fbfc-8195-47a4-a01b-debb4e65167e,42216b1c-43b2-4102-8bfe-8ce0ffefad00,shipped,2023-09-04 21:00:00,2023-09-04 21:47:00,2023-09-05 21:47:00,2023-09-07 21:47:00,2023-09-08 21:00:00,paypal,3,66.88,9.6
82a4b67d-227c-447b-b5b6-b40f573e05b9,0adaec53-2958-4ac7-bf84-58811bf92276,shipped,2023-08-15 09:00:00,2023-08-15 09:53:00,2023-08-16 09:53:00,2023-08-19 09:53:00,2023-08-23 09:00:00,paypal,6,121.07,7.72
8ce59114-6e9e-49f0-8910-98f6c6292dde,c5fd1428-08ce-4c90-85d9-fb5f258708c9,cancelled,2023-05-13 12:00:00,2023-05-13 12:44:00,2023-05-16 12:44:00,2023-05-20 12:44:00,2023-05-18 12:00:00,paypal,2,129.91,13.33
06eb1893-2d22-467a-bd0b-833ba15e4bf4,92010696-7e86-40a3-8216-d82b7d49fe1a,shipped,2023-01-06 14:00:00,2023-01-06 14:42:00,2023-01-08 14:42:00,2023-01-10 14:42:00,2023-01-11 14:00:00,paypal,1,309.32,17.9
ac51cee7-d46f-4f19-8ca4-01b6dd4d7009,a9832b11-5968-4dd6-a13e-bb64e779094b,invoiced,2023-12-21 04:00:00,2023-12-21 04:23:00,2023-12-24 04:23:00,2023-12-26 04:23:00,2023-12-27 04:00:00,paypal,6,262.8,12.56
28e5da46-e485-4e3f-8320-6456f44751a9,75c936de-2ce7-4054-b30b-3393197d4dd2,delivered,2023-05-15 16:00:00,2023-05-15 16:59:00,2023-05-18 16:59:00,2023-05-22 16:59:00,2023-05-21 16:00:00,debit_card,1,311.21,15.41
102ba226-9aca-4f79-9502-44616e2a97d7,e7e25c57-eeda-4123-948e-b151826e980f,delivered,2023-12-18 16:00:00,2023-12-18 16:54:00,2023-12-21 16:54:00,2023-12-23 16:54:00,2023-12-28 16:00:00,debit_card,5,124.62,11.27
c8cdde17-8327-427b-9102-b08c7e9b9e2f,6b6795fc-ba71-4c1c-9c33-9ee96a993832,invoiced,2023-08-08 08:00:00,2023-08-08 08:50:00,2023-08-09 08:50:00,2023-08-12 08:50:00,2023-08-14 08:00:00,voucher,4,346.73,11.75
204e4da6-bb7a-4d5d-bec0-6347f52f8881,b6aa130b-77f7-4af0-a254-b0a026143b89,cancelled,2023-05-11 05:00:00,2023-05-11 05:28:00,2023-05-12 05:28:00,2023-05-17 05:28:00,2023-05-14 05:00:00,debit_card,5,48.81,8.9
cca2032e-6ad2-44f0-be37-f0141023efd2,5b32dc3c-3f42-41ac-be68-ce4be004b977,invoiced,2023-03-08 14:00:00,2023-03-08 14:47:00,2023-03-09 14:47:00,2023-03-11 14:47:00,2023-03-11 14:00:00,debit_card,2,55.35,19.16
bfa9b0d9-1518-4dac-9e03-1623d24275b7,1231fb8b-59a0-41e0-8b5d-e1e4108e6b8d,delivered,2023-08-26 11:00:00,2023-08-26 11:42:00,2023-08-28 11:42:00,2023-09-01 11:42:00,2023-08-30 11:00:00,paypal,1,98.35,11.34
067f9ca8-f96b-4a67-ae94-43cdfc45c3d3,dd74aeaf-6f38-4b4c-bbe4-b5562f3f5692,processing,2023-10-06 11:00:00,2023-10-06 11:08:00,2023-10-08 11:08:00,2023-10-11 11:08:00,2023-10-15 11:00:00,debit_card,1,11.05,10.62
56ac564a-e0f6-4c2d-bf80-e4b90e562dbd,60260343-4ee5-43a0-965a-bf95f6351ebd,processing,2023-01-05 06:00:00,2023-01-05 06:38:00,2023-01-06 06:38:00,2023-01-08 06:38:00,2023-01-08 06:00:00,debit_card,6,183.79,11.2
5249855c-251f-4f3d-8a76-f8e1e7281c37,229dc230-7d5d-4676-b0d4-fe97d9a8fcfe,invoiced,2023-05-18 15:00:00,2023-05-18 15:54:00,2023-05-19 15:54:00,2023-05-20 15:54:00,2023-05-27 15:00:00,credit_card,1,113.1,11.76
7b335a93-c606-4b38-be16-eb97fe929d3c,849193a8-540c-4b60-9407-f4d27a6ceab6,delivered,2023-07-24 06:00:00,2023-07-24 06:29:00,2023-07-25 06:29:00,2023-07-28 06:29:00,2023-07-27 06:00:00,credit_card,3,22.07,13.75
ca1a5337-ed7a-43cf-a9db-cf447b5dbc6f,447380d2-120b-448b-9c13-10ad6ed6e831,invoiced,2023-04-04 08:00:00,2023-04-04 08:59:00,2023-04-06 08:59:00,2023-04-10 08:59:00,2023-04-10 08:00:00,credit_card,4,214.05,7.4
b027b048-ffee-4ab5-ba39-4cc36882335b,1aae314c-c13c-4a68-822b-1c1f328d98e9,processing,2023-01-03 17:00:00,2023-01-03 17:15:00,2023-01-06 17:15:00,2023-01-07 17:15:00,2023-01-12 17:00:00,voucher,3,207.52,5.91
cd35d117-3e6f-496f-ae57-d3ef5f91af0c,cea9cab6-5aa9-44a9-8e90-1582ddea31c7,delivered,2023-12-24 19:00:00,2023-12-24 19:15:00,2023-12-27 19:15:00,2024-01-01 19:15:00,2023-12-30 19:00:00,debit_card,4,297.34,15.51
7ab5d933-6ad6-479e-ba16-96e1a3363c1c,0bb54132-d436-4fb3-9bc0-98a4ae35fabf,processing,2023-03-02 12:00:00,2023-03-02 12:15:00,2023-03-04 12:15:00,2023-03-05 12:15:00,2023-03-09 12:00:00,paypal,1,189.98,6.88
66c5ac1d-b105-4211-80ee-af2702a8e276,d05e96da-7418-44c6-9012-a4a9f829752d,cancelled,2023-03-29 14:00:00,2023-03-29 14:56:00,2023-03-30 14:56:00,2023-04-04 14:56:00,2023-04-05 14:00:00,voucher,2,360.96,13.82
7a551f0d-84c0-4db0-9d72-a05e83974e29,addb21fc-a601-446f-8aec-1f1c81cf9bb4,delivered,2023-08-20 23:00:00,2023-08-20 23:01:00,2023-08-23 23:01:00,2023-08-28 23:01:00,2023-08-29 23:00:00,voucher,1,332.69,11.28
6ea3933a-da77-42ca-94c2-065c67139c82,ad264c9a-8e4f-431b-83b6-095db9aedbcf,delivered,2023-10-07 00:00:00,2023-10-07 00:43:00,2023-10-10 00:43:00,2023-10-11 00:43:00,2023-10-12 00:00:00,credit_card,2,61.63,7.79
